,id,alias,name,is_closed,review_cou,rating,price,categories,latitude,longitude,address,city,zipcode,state,country,index_right,NTACode,NTAName,0-25k,25-50k,50-75k,75-100k,100-125k,125-150k,> 150k,MeanLifeExp
7921,dipn_-MyL2QyqjYoP2fGoQ,smør-catering-new-york-3,Smør Catering,0,1,5.0,MISSING,"catering,sandwiches,salad",40.72700882,-73.97998047,,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7922,ZxWjyTmw84TCjjqAb82h-g,caffe-bene-new-york-18,Caffe Bene,0,160,3.0,$,"coffee,waffles,sandwiches",40.729515,-73.980651,208 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7923,anP9HCa1F8x3SkvaKdcIZw,vinny-vincenz-new-york,Vinny Vincenz,0,193,3.5,$,"italian,pizza",40.731155,-73.983039,231 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7924,64peTkYruhl1XWdSTwDOHQ,checkers-new-york-71,Checkers,0,28,3.0,$,"hotdogs,burgers",40.73096341,-73.98288846,225 1st Ave.,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7925,4v5lbiExMocWoG7iKnYWrQ,black-seed-bagels-new-york-11,Black Seed Bagels,0,221,3.0,$$,"bagels,salad,sandwiches",40.72912,-73.98398,176 First Ave,New York,10012,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7926,X6A6a8hTPd1pZFNZE80TfA,tacos-cuautla-morelos-new-york-2,Tacos Cuautla Morelos,0,117,3.5,$$,mexican,40.72746191,-73.98320503,438 E 9th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7927,WJIU2Cu6i6-9n-ZUE5rEQA,sabor-a-mexico-taqueria-new-york,Sabor A Mexico Taqueria,0,90,3.5,$$,mexican,40.72843537,-73.98445401,160 1st Ave,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7928,KzJYO3-2k9XJhOHVpXayZQ,empellón-al-pastor-east-village-new-york,Empellón Al Pastor East Village,0,249,3.5,$$,"mexican,venues,cocktailbars",40.72668,-73.98336,132 St Marks Pl,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7929,NzIu9dOcDrd0UVMB1Kx6PQ,rakka-cafe-new-york-2,Rakka Cafe,0,139,3.5,$,"mideastern,vegetarian,sandwiches",40.72782,-73.98550999999999,81 St Marks Pl,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7931,A0y3-QjVMVtbz5QR6oEv5w,lower-east-side-coffee-shop-new-york,Lower East Side Coffee Shop,0,113,3.0,$,"diners,coffee",40.73035170000001,-73.9805883,442 E 14th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7932,JywbRdA7yskb-06WbjUjKw,paquitos-new-york-2,Paquito's,0,246,3.5,$$,"mexican,tex-mex",40.728137,-73.985134,143 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7933,2HwB0HsQP6eeoI5FnJZGcA,ny-grill-and-deli-new-york,NY Grill & Deli,0,28,3.0,MISSING,"salad,delis,juicebars",40.72901901,-73.98140855,191 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7934,phfL4-eZOdLlXfMROIrBCA,brothers-candy-and-grocery-store-new-york,Brothers Candy & Grocery Store,0,11,4.0,$,"grocery,delis",40.72947,-73.9785,542 E 14th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7935,S2b7VCymh4W4iLveuRnOgg,love-pho-new-york,Love Pho,0,6,3.0,MISSING,"vietnamese,thai",40.7304,-73.98609990000001,174 2AVENUE,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7936,qJ66pLOdzT8Y3iuVCHkGRw,akina-sushi-new-york-46,Akina Sushi,0,136,3.0,$$,"sushi,japanese,seafood",40.730598,-73.981544,424 E 14th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7937,6NEkr-O-vdGjmZr-GpHtVg,figaro-bistro-bar-and-grill-new-york,Figaro Bistro Bar & Grill,0,8,4.0,$$,"tapas,seafood,tradamerican",40.72635,-73.986226,97 First Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7938,Ez1GVkcVI4XVCCV6KIjwiQ,216-sals-deli-and-grocery-new-york-2,216 Sal's Deli & Grocery,0,2,4.0,MISSING,"delis,grocery",40.72892,-73.97865999999999,216 Ave B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7939,GQ8YF-DTUvQ-1t7bb-_CqQ,city-gourmet-cafe-new-york,City Gourmet Cafe,0,71,3.5,$,"sandwiches,salad,burgers",40.732431,-73.985823,238 E 14th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7940,ry4xe7MFjPj5bW3vZqmonA,healthy-market-place-new-york,Healthy Market Place,0,31,3.0,$$,delis,40.7306124,-73.9833043,217 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7941,EW7kFuXTsXRQ4Kp7j6qxHw,mcdonalds-new-york-395,McDonald's,0,44,1.5,$,"hotdogs,burgers,coffee",40.731014,-73.982277,404 E 14th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7942,viB_c1ywQJJOr-zVQHkr0A,roomservice-new-york,Roomservice,0,1,5.0,MISSING,thai,40.73039,-73.98380999999999,349 E 12th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7943,eUXQ5252nnkepDM9q2ZNCA,avenue-a-classic-food-new-york,Avenue A Classic Food,0,12,4.0,$$,"delis,breakfast_brunch,sandwiches",40.72638,-73.98365,115 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7944,rCFCyKkPuLDrZLNZiLJOHw,stromboli-pizza-new-york,Stromboli Pizza,0,213,3.5,$,pizza,40.727779999999996,-73.98542990000001,83 Saint Marks Pl,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7946,eXXoliL1P16O6omiJN0cQg,dominos-pizza-new-york-34,Domino's Pizza,0,35,2.0,$,"pizza,chicken_wings,sandwiches",40.73042,-73.98079,440 E 14th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7947,qa8OUhoOiOmCYbAAQAj1cA,madina-deli-shop-new-york,Madina Deli Shop,0,3,3.5,$,"halal,delis,burgers",40.72914,-73.98366999999999,402 E 11th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7948,jhFqmhHRDf7TZcITsKntJA,plump-dumpling-new-york,Plump Dumpling,0,254,2.5,$,"chinese,vietnamese",40.730396999999996,-73.9861,174 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7949,M9D7n2aUqHw8KaS3WJXI3w,iggys-pizzeria-new-york-54,Iggy's Pizzeria,0,89,3.5,$,"pizza,italian",40.729279999999996,-73.98442,173 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7950,FhxWPsJd-nPyLkT3Ip999A,wai-cafe-new-york-3,Wai Cafe,0,23,3.5,$$,newamerican,40.727825,-73.979515,182 Ave B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7951,YLPuysWyJ3sHEqYWEkMu7g,tompkins-finest-deli-new-york-96,Tompkins Finest Deli,0,20,3.0,$$,"delis,convenience",40.72768,-73.98253000000001,153 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7952,Um1WimKhVLw3KB-OzRYfyQ,mcdonalds-new-york-112,McDonald's,0,35,1.5,$,"burgers,hotdogs,coffee",40.72652411,-73.98576367,102 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7953,aCFm19LHoF_2xQK8K4_1QQ,east-village-gourmet-deli-new-york,East Village Gourmet Deli,0,2,2.5,MISSING,"delis,sandwiches",40.73007,-73.98078000000001,217 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7954,H67xFT7gRbjotRJICrWtPg,kuidouraku-new-york,Kuidouraku,0,10,2.5,$$,japanese,40.72805,-73.98519,141 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7956,ldZaimkFGEEAG9p5FDVGwA,sambas-deli-new-york-2,Sambas Deli,0,7,3.0,$$$$,delis,40.73151,-73.98599200000001,201 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7957,Jrui_FEhVxUvKoul1q7RYQ,chomp-new-york,Chomp,0,10,3.0,$,"delis,sandwiches",40.7311535,-73.9856062,196 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7959,T5hie7bGgB-5mv3kZc1WIw,old-homestead-inn-new-york,Old Homestead Inn,0,5,3.0,MISSING,restaurants,40.726428000000006,-73.985816,102 1st Ave,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7960,lv5OvMhdEl59XFaSIzU66Q,rays-gourmet-new-york,Rays Gourmet,0,15,2.5,$$,"grocery,delis",40.73146,-73.98585,201 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7961,vtieqQ7cs6L5iSNJCQ9X-g,e-10th-st-finest-deli-new-york,E 10th St Finest Deli,0,3,1.5,$$,"delis,burgers,sandwiches",40.72858,-73.98428,162 1st Ave,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7962,DfhA99mQQZnoO7r71BSpdA,pho-seng-new-york,Pho Seng,0,23,2.0,$$,vietnamese,40.7304,-73.98609990000001,174 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7964,7IeZwAZI1o2orL8_Up3iJg,plump-dumpling-new-york-2,Plump Dumpling,0,2,3.0,MISSING,"chinese,vietnamese",40.73027395,-73.98600653,299 E 11th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7965,b7pMmoqn_G2X2BcItEu51Q,24-freakin-wings-east-village-new-york,24 Freakin Wings - East Village,0,7,1.5,MISSING,chicken_wings,40.728885999999996,-73.981155,188 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7966,6fRxZKbk9kMhgI-BpTIqkQ,alphabet-kitchen-new-york,Alphabet Kitchen,0,3,2.5,MISSING,mideastern,40.728387,-73.982173,171 Avenue A Frnt,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7968,auQNB6NU6gkL6BrePqyZpQ,one-twenty-two-new-york,One Twenty-Two,0,2,3.5,$$,pizza,40.72707,-73.985288,122 1st Ave,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7969,S0DeoPGMtOTmLl2y-pyzvQ,abi-new-york,Abi,0,4,2.5,MISSING,sushi,40.7269096,-73.9831696,131 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7971,wlW-_SrodbDpA2YvwrIubg,divertimento-bistro-new-york,Divertimento Bistro,0,2,2.0,$$,cafes,40.729911,-73.981895,432 E 13th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7972,xs5YPIHh6PMGeKuEwhhYnQ,izakaya-oni-new-york,Izakaya Oni,0,5,2.0,$$,japanese,40.72806,-73.9852,141 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7973,1Xgsbhqr4niLO_G6BNcO4w,la-bella-italian-restaurant-new-york,La Bella Italian Restaurant,0,1,3.0,MISSING,italian,40.72716,-73.97977,,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7974,XwB2qg5lN1oX2_ccyO515g,the-china-star-new-york,The China Star,0,61,3.0,$,chinese,40.728186,-73.985212,145 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7975,ciTOpdNOhxZGKz09OdwBhw,7th-street-village-farm-new-york,7th Street Village Farm,0,4,2.0,$,sandwiches,40.72701263,-73.98609161,113 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7976,k8TwZKRFAcy4GOMlS_Xw_A,bistro-cafe-new-york-2,Bistro Cafe,0,2,2.0,$$,"newamerican,cafes",40.72720185,-73.98355365,,New York,,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7977,hq73x-YmjAh4KFsQdbQx7A,wickedly-hot-thai-cuisine-new-york-2,Wickedly Hot Thai Cuisine,0,5,1.5,MISSING,thai,40.7303352,-73.9859467,299 E 11th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7979,icF8algmuRopkwW-DcunPA,ma-deli-grocery-new-york,Ma Deli Grocery,0,2,1.5,MISSING,delis,40.7266,-73.98343,123 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7991,ehUuSk5gPTCQmwS_ubgKRA,upstate-new-york-2,Upstate,0,1796,4.5,$$,"seafood,wine_bars,beerbar",40.72631391,-73.9864902,95 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7994,FlZ1zdVEKWv7dwqm8Uw8-w,raku-new-york-7,Raku,0,978,4.5,$$,"japanese,noodles",40.72649881,-73.98665261,342 E 6th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7995,J3NT61-AH5d5Gu5tFJhYSw,the-cabin-nyc-new-york-2,The Cabin NYC,0,142,4.0,$$,"newamerican,cocktailbars,breakfast_brunch",40.723929999999996,-73.98383000000001,205 E 4th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7996,dYqWosnE1UlJs4Wx-M_u_A,oda-house-new-york,Oda House,0,346,4.0,$$,"wine_bars,georgian",40.7240282,-73.98218440000001,76 Ave B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7997,ihplCj2HKWR7z-bBKf8Nzw,post-new-york-2,POST,0,238,4.5,$$,"breakfast_brunch,tradamerican,cocktailbars",40.72298,-73.98302,42 Ave B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7998,ULt3kmA0_hbZ3j6cMORCaA,root-and-bone-new-york,Root & Bone,0,1554,4.0,$$,"southern,comfortfood,desserts",40.72272,-73.98334,200 E 3rd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
7999,YHPs7v1oWco11843J5Nt_Q,august-laura-new-york,August Laura,0,3,4.5,MISSING,"cocktailbars,cafes",40.725468,-73.983699,94 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8000,so3ReIE_QdVjeCsRhCCLLg,kolkata-chai-cafe-new-york,Kolkata Chai Cafe,0,19,4.5,MISSING,cafes,40.72283,-73.98311,199 E 3rd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8003,ZgIfySJ3cnB1svoyJAiCzg,buenos-aires-new-york,Buenos Aires,0,524,4.0,$$$,"argentine,steak",40.72531509,-73.98303986,513 E 6th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8005,raelHbSJ_gTo701c-KyXWg,minca-new-york,Minca,0,1640,4.0,$$,ramen,40.72412,-73.98288000000001,536 E 5th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8006,Vs8kQ4R381y27AH018gLpg,supper-new-york,Supper,0,1261,4.0,$$,italian,40.7229,-73.98527,156 E 2nd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8007,7xV4gzrgaOgQYtPC3FBZig,pylos-new-york,Pylos,0,1104,4.5,$$$,greek,40.726079999999996,-73.98415,128 E 7th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8008,pWywDImlX0n_XKPNg0Bizg,sunny-and-annies-new-york,Sunny and Annie's,0,469,4.5,$,"sandwiches,delis,grocery",40.724653,-73.981702,94 Ave B,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8010,15pcxijuNY8BMNzBhABt7w,miss-lilys-7a-new-york-2,Miss Lily's 7A,0,641,4.0,$$,"caribbean,cocktailbars",40.726019,-73.9837551,109 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8011,_du3ilTsbLqBmEY-ZyfqxA,van-da-new-york,Van Da,0,78,4.0,MISSING,vietnamese,40.72341,-73.98307,234 E 4th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8012,ZCAkVl5SeCDeBWg_xjfYeg,clay-pot-east-village-new-york-2,Clay Pot - East Village,0,293,4.0,$$,chinese,40.72798803,-73.98659079999999,58 St Mark's Pl,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8013,Pu09oBx1ekEZiFt90PsSIw,tableside-italian-cook-shoppe-new-york,Tableside Italian Cook Shoppe,0,234,4.5,$$$,italian,40.7266287,-73.98633840000001,345 E 6th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8014,YFvF4r2D-wJOgJAOvanaZQ,gnoccheria-by-luzzos-new-york,Gnoccheria by Luzzo's,0,354,4.0,$$,"italian,wine_bars",40.723315,-73.98313900000001,234 E 4th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8015,R7EGjHWw0tNheY6-ahH8fQ,tuome-new-york-2,Tuome,0,465,4.5,$$$,"newamerican,chinese",40.72412483,-73.98289063,536 E 5th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8016,2ZALEmIVm_t4tYLGXxd2dw,lions-and-tigers-and-squares-detroit-pizza-new-york-2,Lions & Tigers & Squares Detroit Pizza,0,4,4.0,MISSING,pizza,40.72981,-73.98658,160 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8019,qrydcGQpeDP_1oFvx3qOeg,somtum-der-new-york,Somtum Der,0,697,4.0,$$,thai,40.7252152,-73.98427417,85 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8023,0AWdTQZ97G4rutU0z9Di6g,fonda-east-village-new-york-2,Fonda East Village,0,748,4.0,$$,"mexican,desserts,salad",40.722852,-73.98286,40 Avenue B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8026,dh5r9-SbN8xJ76XvnayWLQ,giano-restaurant-new-york,Giano Restaurant,0,565,4.5,$$,italian,40.72622566,-73.9840574,126 E 7th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8029,AuzDP_4AfUONIUc2wK6UiQ,meyhane-turkish-restaurant-new-york-2,Meyhane Turkish Restaurant,0,1,5.0,MISSING,"turkish,bars",40.72997,-73.98640999999999,166 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8030,QNLLWD_wbj8qt7MAsPxxLQ,eat-gai-new-york-2,Eat Gai,0,51,4.0,MISSING,thai,40.72495,-73.98298,518 E 6th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8031,gjJiJ5yHqiEe3sFn_v-5JA,c-and-b-new-york,C&B,0,203,4.5,$$,"coffee,breakfast_brunch",40.72522719,-73.98163029999999,178 E 7th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8032,Ew3d7Vt18c1MH4_X6ogxQQ,banh-mi-zon-new-york-4,Banh Mi Zon,0,307,4.5,$,"vietnamese,sandwiches,salad",40.725686100000004,-73.9842575,443 E 6th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8034,Hgc27X2PX2jZQMcVtbJ9vQ,mother-of-pearl-new-york,Mother of Pearl,0,411,4.0,$$,"cocktailbars,vegan,tikibars",40.72566,-73.98411999999999,95 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8036,OaLbgr9ardChJ90u16Ik9g,kazuza-new-york,Kazuza,0,477,4.0,$$,"hookah_bars,mideastern,mediterranean",40.72602,-73.98393,107 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8038,ynR4-QgEOsE7VhNfIWo73w,secchu-yokota-new-york,Secchu Yokota,0,92,5.0,$$$$,japanese,40.72283,-73.98311,199 E 3rd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8040,jku9Fg8JsUbv_LQzg6PK4g,lavagna-new-york,Lavagna,0,372,4.0,$$$,"italian,bars",40.724059999999994,-73.98226,545 E 5th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8041,itblJyiTY2h2ACidLk66oA,takahachi-new-york,Takahachi,0,544,4.0,$$,"sushi,japanese",40.725315,-73.984436,85 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8043,2FPCMr1XpxwygeGhTZC86Q,honeybee-s-new-york,Honeybee’s,0,44,4.0,MISSING,vegan,40.725629999999995,-73.98403,95 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8044,phfxciZ6-Hch_HbW_tvm_A,villa-cemita-new-york-2,Villa Cemita,0,324,4.0,$$,"mexican,bars,breakfast_brunch",40.72383,-73.98478,50 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8045,Cz6It2NB_QBXCjnlsWGZSA,boulton-and-watt-new-york,Boulton & Watt,0,672,4.0,$$,"newamerican,gastropubs",40.722496299999996,-73.986439,5 Ave A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8047,nfZUADLfijRalf1kknJJCw,emmy-squared-east-village-new-york,Emmy Squared - East Village,0,154,4.0,$$,"pizza,sandwiches",40.72598,-73.98671999999999,83 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8050,kr5fRwdHtVwPPwSJxm9Fkg,il-posto-accanto-new-york,Il Posto Accanto,0,207,4.5,$$$,"italian,wine_bars,breakfast_brunch",40.72238,-73.98403,190 E 2nd St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8055,4FD0TAxe70nb3ngk3sXF9Q,uluh-new-york,Uluh,0,171,4.0,$$$,"tea,dimsum",40.7293403,-73.9866071,152 2nd Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8057,e1jwvzY8hU642HSBZZATcw,hub-thai-new-york,Hub Thai,0,97,4.0,$$,thai,40.72587,-73.98385,105 Avenue A,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8060,NzU2hb0z0jGEOOv0-zTLEQ,sigiri-new-york,Sigiri,0,590,4.0,$$,srilankan,40.726261,-73.98668599999999,91 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8061,S-WdvEU1X7J33whXWk1zmw,mud-new-york-3,MUD,0,1148,4.0,$$,"coffee,breakfast_brunch,beerbar",40.72905,-73.98668,307 E 9th St,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8063,3d4zgFXojnTZ49j12t9YKg,the-headless-widow-new-york,The Headless Widow,0,17,5.0,MISSING,gastropubs,40.72658,-73.9863,99 1st Ave,New York,10003,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8064,MeQU-nGaQvX12VXYOyzavQ,gruppo-new-york-4,Gruppo,0,250,4.0,$$,"pizza,italian,beerbar",40.724740000000004,-73.98161,98 Ave B,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
8068,xTTINi6XWgvSd_dzo8Xkeg,violet-new-york-3,Violet,0,56,3.5,$$,pizza,40.72473,-73.98366700000001,511 E 5th St,New York,10009,NY,US,12,MN22,East Village,0.22,0.17,0.12,0.1,0.1,0.07,0.23,80.44999999999999
