,GEOID,price_$,price_$$,price_$$$,price_$$$$,MISSING,Geography,Households,pct_0-25k,pct_25k-50k,pct_50k-75k,pct_75k-100k,pct_100k-125k,pct_125k-150k,pct_> 150k,num_0-25k,num_25k-50k,num_50k-75k,num_75k-100k,num_100k-125k,num_125k-150k,num_> 150k
236,36047031100,2,0,0,0,2,"Census Tract 311, Kings County, New York",1157,0.327,0.16899999999999998,0.162,0.159,0.023,0.061,0.098,378.339,195.533,187.434,183.963,26.611,70.577,113.38600000000001
237,36047031300,3,1,0,0,1,"Census Tract 313, Kings County, New York",2280,0.33899999999999997,0.221,0.175,0.11800000000000001,0.06,0.040999999999999995,0.047,772.92,503.88,399.0,269.04,136.79999999999998,93.47999999999999,107.16
238,36047031400,3,0,0,0,0,"Census Tract 314, Kings County, New York",2032,0.22699999999999998,0.231,0.156,0.091,0.085,0.08800000000000001,0.12300000000000001,461.26399999999995,469.392,316.992,184.912,172.72,178.81600000000003,249.93600000000004
239,36047031500,6,6,0,0,5,"Census Tract 315, Kings County, New York",2347,0.304,0.134,0.21600000000000003,0.094,0.105,0.031,0.11599999999999999,713.4879999999999,314.498,506.95200000000006,220.618,246.435,72.757,272.252
240,36047031701,5,8,0,0,7,"Census Tract 317.01, Kings County, New York",1345,0.264,0.188,0.158,0.114,0.122,0.069,0.084,355.08000000000004,252.86,212.51,153.33,164.09,92.805,112.98
241,36047031702,5,3,0,0,3,"Census Tract 317.02, Kings County, New York",1430,0.154,0.20600000000000002,0.24600000000000002,0.122,0.076,0.076,0.12,220.22,294.58000000000004,351.78000000000003,174.46,108.67999999999999,108.67999999999999,171.6
242,36047031900,2,1,0,1,3,"Census Tract 319, Kings County, New York",1373,0.23800000000000002,0.312,0.243,0.07,0.071,0.022000000000000002,0.044000000000000004,326.774,428.376,333.639,96.11000000000001,97.48299999999999,30.206000000000003,60.412000000000006
243,36047032100,9,2,0,0,1,"Census Tract 321, Kings County, New York",2108,0.27399999999999997,0.203,0.146,0.185,0.079,0.027999999999999997,0.086,577.592,427.92400000000004,307.768,389.98,166.532,59.023999999999994,181.28799999999998
244,36047032300,1,0,0,0,2,"Census Tract 323, Kings County, New York",1446,0.21600000000000003,0.142,0.193,0.16899999999999998,0.099,0.086,0.095,312.336,205.332,279.07800000000003,244.37399999999997,143.154,124.356,137.37
245,36047032500,3,4,0,0,2,"Census Tract 325, Kings County, New York",2570,0.23199999999999998,0.265,0.21600000000000003,0.11900000000000001,0.09300000000000001,0.032,0.044000000000000004,596.24,681.0500000000001,555.1200000000001,305.83000000000004,239.01000000000005,82.24,113.08000000000001
246,36047032600,2,0,0,0,3,"Census Tract 326, Kings County, New York",2323,0.523,0.215,0.109,0.055999999999999994,0.095,0.0,0.002,1214.929,499.445,253.207,130.088,220.685,0.0,4.646
247,36047032700,3,4,0,0,0,"Census Tract 327, Kings County, New York",1276,0.254,0.275,0.075,0.157,0.085,0.053,0.1,324.104,350.90000000000003,95.7,200.332,108.46000000000001,67.628,127.60000000000001
248,36047032800,3,0,0,0,1,"Census Tract 328, Kings County, New York",911,0.263,0.195,0.207,0.16899999999999998,0.08900000000000001,0.037000000000000005,0.038,239.59300000000002,177.645,188.577,153.95899999999997,81.07900000000001,33.70700000000001,34.618
249,36047032900,3,0,0,0,4,"Census Tract 329, Kings County, New York",2322,0.303,0.235,0.17,0.099,0.071,0.053,0.069,703.566,545.67,394.74,229.87800000000001,164.862,123.066,160.21800000000002
250,36047033100,0,3,0,0,1,"Census Tract 331, Kings County, New York",1510,0.299,0.268,0.193,0.065,0.075,0.03,0.07,451.49,404.68,291.43,98.15,113.25,45.3,105.70000000000002
251,36047033300,1,1,0,0,2,"Census Tract 333, Kings County, New York",1310,0.281,0.22,0.282,0.091,0.073,0.037000000000000005,0.017,368.11,288.2,369.41999999999996,119.21,95.63,48.470000000000006,22.270000000000003
252,36047033500,3,0,0,0,0,"Census Tract 335, Kings County, New York",813,0.245,0.28,0.166,0.091,0.081,0.013999999999999999,0.12300000000000001,199.185,227.64000000000001,134.958,73.983,65.85300000000001,11.382,99.99900000000001
253,36047033700,0,3,1,0,2,"Census Tract 337, Kings County, New York",1311,0.196,0.21600000000000003,0.18600000000000003,0.087,0.08900000000000001,0.026000000000000002,0.2,256.956,283.17600000000004,243.84600000000003,114.05699999999999,116.67900000000002,34.086000000000006,262.2
254,36047033900,6,3,0,0,3,"Census Tract 339, Kings County, New York",1933,0.395,0.171,0.201,0.068,0.063,0.051,0.051,763.5350000000001,330.543,388.533,131.44400000000002,121.779,98.583,98.583
255,36047034100,0,0,0,0,1,"Census Tract 341, Kings County, New York",1071,0.261,0.226,0.17600000000000002,0.113,0.10099999999999999,0.065,0.057999999999999996,279.531,242.04600000000002,188.496,121.02300000000001,108.17099999999999,69.61500000000001,62.117999999999995
256,36047034200,2,0,0,0,1,"Census Tract 342, Kings County, New York",2827,0.623,0.249,0.09,0.015,0.004,0.006999999999999999,0.011000000000000001,1761.221,703.923,254.42999999999998,42.405,11.308,19.788999999999998,31.097000000000005
257,36047034300,1,1,0,0,2,"Census Tract 343, Kings County, New York",2023,0.48100000000000004,0.217,0.124,0.055999999999999994,0.057,0.037000000000000005,0.027000000000000003,973.0630000000001,438.991,250.852,113.28799999999998,115.311,74.85100000000001,54.62100000000001
258,36047034500,0,0,0,0,1,"Census Tract 345, Kings County, New York",1112,0.313,0.273,0.087,0.11800000000000001,0.0,0.155,0.054000000000000006,348.056,303.576,96.744,131.216,0.0,172.35999999999999,60.04800000000001
259,36047034700,2,0,0,0,4,"Census Tract 347, Kings County, New York",1586,0.428,0.192,0.161,0.066,0.066,0.059000000000000004,0.027000000000000003,678.808,304.512,255.346,104.676,104.676,93.57400000000001,42.822
260,36047034800,9,5,0,0,2,"Census Tract 348, Kings County, New York",783,0.272,0.19899999999999998,0.163,0.171,0.13699999999999998,0.024,0.033,212.97600000000003,155.81699999999998,127.629,133.893,107.27099999999999,18.792,25.839000000000002
261,36047034900,4,1,0,0,7,"Census Tract 349, Kings County, New York",2184,0.34700000000000003,0.314,0.159,0.094,0.038,0.027999999999999997,0.02,757.8480000000001,685.776,347.25600000000003,205.296,82.992,61.151999999999994,43.68
262,36047035000,4,3,0,0,2,"Census Tract 350, Kings County, New York",1505,0.408,0.239,0.213,0.08,0.027999999999999997,0.006999999999999999,0.026000000000000002,614.04,359.695,320.565,120.4,42.13999999999999,10.534999999999998,39.13
263,36047035100,4,3,0,1,13,"Census Tract 351, Kings County, New York",1652,0.43200000000000005,0.198,0.162,0.094,0.071,0.004,0.038,713.6640000000001,327.096,267.624,155.288,117.29199999999999,6.6080000000000005,62.775999999999996
264,36047035200,8,7,0,0,7,"Census Tract 352, Kings County, New York",493,0.836,0.073,0.049,0.043,0.0,0.0,0.0,412.14799999999997,35.989,24.157,21.198999999999998,0.0,0.0,0.0
265,36047035300,1,2,0,0,2,"Census Tract 353, Kings County, New York",2018,0.292,0.23399999999999999,0.16899999999999998,0.13,0.067,0.038,0.069,589.256,472.212,341.042,262.34000000000003,135.20600000000002,76.684,139.24200000000002
266,36047035400,2,1,0,0,2,"Census Tract 354, Kings County, New York",2702,0.308,0.221,0.111,0.187,0.048,0.03,0.095,832.216,597.142,299.922,505.274,129.696,81.06,256.69
267,36047035500,1,1,1,0,2,"Census Tract 355, Kings County, New York",2031,0.321,0.21899999999999997,0.23,0.124,0.044000000000000004,0.032,0.03,651.951,444.78899999999993,467.13,251.844,89.364,64.992,60.93
268,36047035602,0,0,2,0,0,"Census Tract 356.02, Kings County, New York",2734,0.415,0.212,0.121,0.08800000000000001,0.068,0.044000000000000004,0.052000000000000005,1134.61,579.608,330.81399999999996,240.592,185.912,120.296,142.168
269,36047035700,0,0,0,0,1,"Census Tract 357, Kings County, New York",972,0.48,0.29600000000000004,0.10400000000000001,0.05,0.02,0.0,0.049,466.56,287.71200000000005,101.08800000000001,48.6,19.44,0.0,47.628
270,36047035900,0,0,0,0,3,"Census Tract 359, Kings County, New York",2184,0.435,0.38,0.040999999999999995,0.08800000000000001,0.017,0.038,0.0,950.04,829.92,89.54399999999998,192.192,37.128,82.992,0.0
271,36047036001,1,1,1,0,1,"Census Tract 360.01, Kings County, New York",1661,0.518,0.158,0.14300000000000002,0.034,0.038,0.019,0.08900000000000001,860.398,262.438,237.52300000000002,56.474000000000004,63.117999999999995,31.558999999999997,147.829
272,36047036002,0,4,2,0,1,"Census Tract 360.02, Kings County, New York",2119,0.599,0.124,0.09699999999999999,0.10099999999999999,0.032,0.023,0.025,1269.281,262.756,205.54299999999998,214.01899999999998,67.808,48.737,52.975
273,36047036100,0,0,0,0,4,"Census Tract 361, Kings County, New York",1126,0.415,0.312,0.175,0.057999999999999996,0.025,0.013999999999999999,0.002,467.28999999999996,351.312,197.04999999999998,65.30799999999999,28.150000000000002,15.763999999999998,2.2520000000000002
274,36047036200,10,6,0,0,1,"Census Tract 362, Kings County, New York",1234,0.415,0.196,0.177,0.085,0.006,0.023,0.099,512.11,241.864,218.41799999999998,104.89,7.404,28.381999999999998,122.16600000000001
275,36047036300,1,1,0,0,3,"Census Tract 363, Kings County, New York",1695,0.43700000000000006,0.28600000000000003,0.09,0.037000000000000005,0.099,0.033,0.018000000000000002,740.7150000000001,484.77000000000004,152.54999999999998,62.71500000000001,167.805,55.935,30.510000000000005
276,36047036400,1,1,0,0,3,"Census Tract 364, Kings County, New York",883,0.40399999999999997,0.083,0.2,0.094,0.08900000000000001,0.017,0.11199999999999999,356.73199999999997,73.289,176.60000000000002,83.002,78.587,15.011000000000001,98.89599999999999
277,36047036501,0,1,0,0,1,"Census Tract 365.01, Kings County, New York",1230,0.363,0.32799999999999996,0.153,0.084,0.038,0.023,0.011000000000000001,446.49,403.43999999999994,188.19,103.32000000000001,46.74,28.29,13.530000000000001
278,36047036600,3,1,0,0,3,"Census Tract 366, Kings County, New York",1463,0.292,0.308,0.145,0.045,0.081,0.024,0.106,427.19599999999997,450.604,212.135,65.835,118.503,35.112,155.078
279,36047036700,0,1,0,0,0,"Census Tract 367, Kings County, New York",503,0.326,0.163,0.28,0.06,0.083,0.0,0.087,163.978,81.989,140.84,30.18,41.749,0.0,43.760999999999996
280,36047036900,3,2,0,0,7,"Census Tract 369, Kings County, New York",1991,0.374,0.255,0.218,0.061,0.037000000000000005,0.015,0.04,744.634,507.705,434.038,121.451,73.66700000000002,29.865,79.64
281,36047037000,2,2,0,1,2,"Census Tract 370, Kings County, New York",1587,0.15,0.261,0.156,0.11199999999999999,0.054000000000000006,0.09699999999999999,0.17,238.04999999999998,414.207,247.572,177.74399999999997,85.69800000000001,153.939,269.79
282,36047037100,1,0,0,0,0,"Census Tract 371, Kings County, New York",1586,0.305,0.182,0.22699999999999998,0.11699999999999999,0.049,0.066,0.054000000000000006,483.72999999999996,288.652,360.022,185.56199999999998,77.714,104.676,85.644
283,36047037300,5,1,0,0,1,"Census Tract 373, Kings County, New York",1625,0.425,0.271,0.10300000000000001,0.059000000000000004,0.073,0.017,0.052000000000000005,690.625,440.37500000000006,167.375,95.875,118.62499999999999,27.625000000000004,84.50000000000001
284,36047037401,1,0,0,0,0,"Census Tract 374.01, Kings County, New York",1860,0.275,0.24,0.156,0.096,0.047,0.053,0.133,511.50000000000006,446.4,290.16,178.56,87.42,98.58,247.38000000000002
285,36047037402,2,0,0,0,2,"Census Tract 374.02, Kings County, New York",2071,0.436,0.19399999999999998,0.11800000000000001,0.078,0.068,0.044000000000000004,0.062,902.956,401.77399999999994,244.37800000000001,161.538,140.828,91.12400000000001,128.402
286,36047037500,6,2,0,0,3,"Census Tract 375, Kings County, New York",1142,0.304,0.282,0.158,0.09699999999999999,0.08,0.064,0.015,347.168,322.044,180.436,110.77399999999999,91.36,73.08800000000001,17.13
287,36047037700,3,3,0,0,2,"Census Tract 377, Kings County, New York",1603,0.332,0.19699999999999998,0.08,0.11800000000000001,0.092,0.013999999999999999,0.166,532.196,315.791,128.24,189.15400000000002,147.476,22.441999999999997,266.098
288,36047037900,3,2,0,0,0,"Census Tract 379, Kings County, New York",1477,0.371,0.18,0.155,0.12300000000000001,0.059000000000000004,0.054000000000000006,0.057999999999999996,547.967,265.86,228.935,181.67100000000002,87.143,79.75800000000001,85.666
289,36047038100,2,1,0,0,2,"Census Tract 381, Kings County, New York",2062,0.40700000000000003,0.20600000000000002,0.127,0.09300000000000001,0.057,0.040999999999999995,0.069,839.234,424.77200000000005,261.874,191.76600000000002,117.534,84.54199999999999,142.27800000000002
290,36047038200,1,0,0,0,0,"Census Tract 382, Kings County, New York",2134,0.619,0.159,0.11599999999999999,0.051,0.005,0.019,0.031,1320.946,339.306,247.54399999999998,108.83399999999999,10.67,40.546,66.154
291,36047038300,4,0,0,0,3,"Census Tract 383, Kings County, New York",1654,0.248,0.158,0.198,0.087,0.102,0.055999999999999994,0.151,410.192,261.332,327.492,143.898,168.708,92.624,249.754
292,36047038500,3,1,0,0,1,"Census Tract 385, Kings County, New York",1273,0.281,0.163,0.141,0.156,0.121,0.053,0.086,357.713,207.499,179.493,198.588,154.033,67.469,109.478
293,36047038600,4,2,0,0,4,"Census Tract 386, Kings County, New York",1118,0.19,0.29100000000000004,0.11199999999999999,0.179,0.114,0.034,0.081,212.42000000000002,325.338,125.216,200.12199999999999,127.452,38.012,90.558
294,36047038700,2,0,0,0,2,"Census Tract 387, Kings County, New York",1447,0.21600000000000003,0.299,0.133,0.071,0.064,0.12,0.096,312.552,432.65299999999996,192.45100000000002,102.737,92.608,173.64,138.912
295,36047038800,2,2,0,0,1,"Census Tract 388, Kings County, New York",1442,0.2,0.198,0.11699999999999999,0.205,0.09699999999999999,0.057999999999999996,0.124,288.40000000000003,285.516,168.714,295.60999999999996,139.874,83.636,178.808
296,36047038900,4,5,0,0,2,"Census Tract 389, Kings County, New York",1109,0.26899999999999996,0.195,0.17,0.057999999999999996,0.132,0.037000000000000005,0.14,298.32099999999997,216.255,188.53,64.32199999999999,146.388,41.03300000000001,155.26000000000002
297,36047039000,0,2,0,0,0,"Census Tract 390, Kings County, New York",746,0.253,0.166,0.15,0.106,0.099,0.087,0.138,188.738,123.83600000000001,111.89999999999999,79.076,73.854,64.902,102.94800000000001
298,36047039100,4,0,0,0,1,"Census Tract 391, Kings County, New York",1137,0.358,0.172,0.151,0.156,0.076,0.032,0.055,407.046,195.564,171.68699999999998,177.37199999999999,86.41199999999999,36.384,62.535000000000004
299,36047039200,3,5,2,0,1,"Census Tract 392, Kings County, New York",999,0.353,0.191,0.18,0.086,0.109,0.032,0.048,352.647,190.809,179.82,85.91399999999999,108.891,31.968,47.952
300,36047039300,4,2,0,0,2,"Census Tract 393, Kings County, New York",1341,0.322,0.11,0.196,0.11,0.07200000000000001,0.054000000000000006,0.136,431.802,147.51,262.836,147.51,96.552,72.414,182.376
301,36047039400,1,6,2,0,3,"Census Tract 394, Kings County, New York",703,0.235,0.255,0.195,0.131,0.037000000000000005,0.048,0.1,165.20499999999998,179.26500000000001,137.085,92.093,26.011000000000003,33.744,70.3
302,36047039500,0,1,0,0,1,"Census Tract 395, Kings County, New York",1262,0.322,0.204,0.11599999999999999,0.11599999999999999,0.09699999999999999,0.057,0.09,406.36400000000003,257.448,146.392,146.392,122.41399999999999,71.934,113.58
303,36047039700,3,1,0,0,0,"Census Tract 397, Kings County, New York",1291,0.349,0.299,0.10400000000000001,0.04,0.06,0.038,0.11,450.55899999999997,386.00899999999996,134.264,51.64,77.46,49.058,142.01
304,36047039800,2,1,0,0,5,"Census Tract 398, Kings County, New York",858,0.233,0.247,0.111,0.16899999999999998,0.054000000000000006,0.068,0.11900000000000001,199.91400000000002,211.926,95.238,145.00199999999998,46.33200000000001,58.344,102.102
305,36047039900,0,0,0,0,1,"Census Tract 399, Kings County, New York",1417,0.349,0.204,0.16699999999999998,0.122,0.091,0.033,0.035,494.53299999999996,289.068,236.63899999999998,172.874,128.947,46.761,49.595000000000006
306,36047040000,7,3,0,0,3,"Census Tract 400, Kings County, New York",1085,0.271,0.19699999999999998,0.226,0.10099999999999999,0.066,0.019,0.11900000000000001,294.035,213.74499999999998,245.21,109.585,71.61,20.615,129.115
307,36047040100,2,1,0,0,2,"Census Tract 401, Kings County, New York",1164,0.25,0.28800000000000003,0.22699999999999998,0.054000000000000006,0.07200000000000001,0.055,0.054000000000000006,291.0,335.232,264.22799999999995,62.85600000000001,83.808,64.02,62.85600000000001
308,36047040200,5,4,0,0,2,"Census Tract 402, Kings County, New York",948,0.29,0.191,0.11699999999999999,0.171,0.069,0.08,0.08199999999999999,274.91999999999996,181.068,110.916,162.108,65.412,75.84,77.73599999999999
309,36047040300,3,2,0,0,2,"Census Tract 403, Kings County, New York",1315,0.341,0.217,0.128,0.096,0.062,0.049,0.10800000000000001,448.415,285.355,168.32,126.24000000000001,81.53,64.435,142.02
310,36047040400,1,0,0,0,0,"Census Tract 404, Kings County, New York",831,0.262,0.214,0.20600000000000002,0.078,0.085,0.019,0.135,217.722,177.834,171.186,64.818,70.635,15.789,112.185
311,36047040800,0,1,0,0,1,"Census Tract 408, Kings County, New York",1031,0.233,0.177,0.115,0.26,0.08199999999999999,0.039,0.094,240.223,182.487,118.56500000000001,268.06,84.54199999999999,40.209,96.914
312,36047040900,5,1,0,0,1,"Census Tract 409, Kings County, New York",1291,0.335,0.191,0.223,0.069,0.105,0.033,0.045,432.485,246.58100000000002,287.89300000000003,89.07900000000001,135.555,42.603,58.095
313,36047041100,0,0,0,0,1,"Census Tract 411, Kings County, New York",1109,0.433,0.161,0.10400000000000001,0.127,0.06,0.032,0.084,480.197,178.549,115.33600000000001,140.843,66.53999999999999,35.488,93.156
314,36047041200,1,3,0,0,2,"Census Tract 412, Kings County, New York",997,0.32,0.17800000000000002,0.142,0.059000000000000004,0.095,0.015,0.191,319.04,177.466,141.57399999999998,58.823,94.715,14.955,190.427
315,36047041300,1,0,0,0,1,"Census Tract 413, Kings County, New York",1350,0.35,0.249,0.11699999999999999,0.094,0.09300000000000001,0.047,0.05,472.49999999999994,336.15,157.95,126.9,125.55000000000001,63.45,67.5
316,36047041401,2,0,0,0,3,"Census Tract 414.01, Kings County, New York",519,0.22399999999999998,0.22699999999999998,0.231,0.048,0.083,0.055999999999999994,0.131,116.25599999999999,117.81299999999999,119.88900000000001,24.912,43.077000000000005,29.063999999999997,67.989
317,36047041402,1,0,0,0,0,"Census Tract 414.02, Kings County, New York",680,0.237,0.29600000000000004,0.121,0.05,0.08199999999999999,0.006,0.209,161.16,201.28000000000003,82.28,34.0,55.75999999999999,4.08,142.12
318,36047041500,3,1,0,0,0,"Census Tract 415, Kings County, New York",1285,0.239,0.20600000000000002,0.21,0.107,0.102,0.078,0.057999999999999996,307.115,264.71000000000004,269.84999999999997,137.495,131.07,100.23,74.53
319,36047041700,1,2,0,0,2,"Census Tract 417, Kings County, New York",1288,0.41700000000000004,0.28300000000000003,0.19,0.061,0.022000000000000002,0.008,0.019,537.096,364.504,244.72,78.568,28.336000000000002,10.304,24.471999999999998
320,36047041800,2,4,2,0,1,"Census Tract 418, Kings County, New York",801,0.401,0.201,0.174,0.066,0.08,0.01,0.069,321.201,161.001,139.374,52.866,64.08,8.01,55.269000000000005
321,36047041900,3,1,0,0,0,"Census Tract 419, Kings County, New York",1239,0.37,0.22399999999999998,0.221,0.069,0.057,0.031,0.027999999999999997,458.43,277.53599999999994,273.819,85.49100000000001,70.623,38.409,34.69199999999999
322,36047042000,2,6,1,0,1,"Census Tract 420, Kings County, New York",516,0.258,0.215,0.099,0.141,0.172,0.0,0.114,133.12800000000001,110.94,51.084,72.75599999999999,88.752,0.0,58.824000000000005
323,36047042100,2,2,0,0,3,"Census Tract 421, Kings County, New York",1372,0.392,0.158,0.109,0.16699999999999998,0.102,0.036000000000000004,0.035,537.8240000000001,216.776,149.548,229.12399999999997,139.944,49.392,48.02
324,36047042200,3,4,2,0,5,"Census Tract 422, Kings County, New York",1041,0.18600000000000003,0.259,0.139,0.129,0.094,0.052000000000000005,0.14,193.62600000000003,269.619,144.699,134.28900000000002,97.854,54.132000000000005,145.74
325,36047042300,6,4,0,0,5,"Census Tract 423, Kings County, New York",1350,0.253,0.187,0.15,0.185,0.08900000000000001,0.047,0.08900000000000001,341.55,252.45,202.5,249.75,120.15000000000002,63.45,120.15000000000002
326,36047042400,2,1,0,0,3,"Census Tract 424, Kings County, New York",1297,0.251,0.252,0.134,0.042,0.114,0.066,0.141,325.547,326.844,173.798,54.474000000000004,147.858,85.602,182.87699999999998
327,36047042500,2,1,0,0,1,"Census Tract 425, Kings County, New York",1078,0.152,0.278,0.155,0.109,0.08900000000000001,0.113,0.10300000000000001,163.856,299.684,167.09,117.502,95.94200000000001,121.81400000000001,111.034
328,36047042600,5,5,0,1,2,"Census Tract 426, Kings County, New York",1471,0.345,0.16399999999999998,0.158,0.105,0.10800000000000001,0.044000000000000004,0.076,507.49499999999995,241.24399999999997,232.418,154.45499999999998,158.86800000000002,64.724,111.79599999999999
329,36047042700,10,12,0,0,9,"Census Tract 427, Kings County, New York",1794,0.29600000000000004,0.188,0.11800000000000001,0.17300000000000001,0.062,0.047,0.114,531.0240000000001,337.272,211.692,310.362,111.228,84.318,204.51600000000002
330,36047042800,2,1,0,0,1,"Census Tract 428, Kings County, New York",1484,0.257,0.231,0.158,0.076,0.106,0.069,0.10300000000000001,381.38800000000003,342.80400000000003,234.472,112.78399999999999,157.304,102.39600000000002,152.852
331,36047042900,11,7,0,0,13,"Census Tract 429, Kings County, New York",1731,0.254,0.252,0.16399999999999998,0.106,0.078,0.027000000000000003,0.11800000000000001,439.674,436.212,283.88399999999996,183.486,135.018,46.73700000000001,204.258
332,36047043000,2,1,0,0,2,"Census Tract 430, Kings County, New York",1272,0.33799999999999997,0.292,0.159,0.122,0.047,0.013000000000000001,0.028999999999999998,429.936,371.424,202.248,155.184,59.784,16.536,36.888
333,36047043100,8,3,0,0,8,"Census Tract 431, Kings County, New York",1694,0.255,0.17800000000000002,0.187,0.15,0.08900000000000001,0.06,0.081,431.97,301.53200000000004,316.778,254.1,150.76600000000002,101.64,137.214
334,36047043200,2,0,0,0,2,"Census Tract 432, Kings County, New York",1541,0.27899999999999997,0.221,0.221,0.071,0.085,0.034,0.08900000000000001,429.93899999999996,340.561,340.561,109.41099999999999,130.985,52.394000000000005,137.149
335,36047043300,7,6,0,0,8,"Census Tract 433, Kings County, New York",1414,0.44,0.207,0.17600000000000002,0.071,0.049,0.035,0.023,622.16,292.698,248.86400000000003,100.39399999999999,69.286,49.49,32.522
336,36047043400,1,1,0,0,0,"Census Tract 434, Kings County, New York",1216,0.231,0.23199999999999998,0.21100000000000002,0.138,0.035,0.012,0.141,280.896,282.11199999999997,256.576,167.80800000000002,42.56,14.592,171.456
337,36047043500,6,1,0,0,3,"Census Tract 435, Kings County, New York",1479,0.242,0.256,0.141,0.105,0.071,0.08900000000000001,0.096,357.918,378.624,208.539,155.295,105.00899999999999,131.631,141.984
338,36047043600,3,1,0,0,3,"Census Tract 436, Kings County, New York",1563,0.298,0.226,0.18600000000000003,0.111,0.067,0.049,0.064,465.774,353.238,290.718,173.493,104.721,76.587,100.032
339,36047043700,2,3,0,0,4,"Census Tract 437, Kings County, New York",1778,0.263,0.257,0.20600000000000002,0.04,0.059000000000000004,0.079,0.096,467.61400000000003,456.946,366.26800000000003,71.12,104.902,140.462,170.68800000000002
340,36047043800,1,0,1,0,1,"Census Tract 438, Kings County, New York",928,0.366,0.184,0.192,0.059000000000000004,0.067,0.012,0.12,339.64799999999997,170.752,178.17600000000002,54.752,62.176,11.136000000000001,111.36
341,36047043900,9,8,0,0,5,"Census Tract 439, Kings County, New York",1292,0.327,0.16399999999999998,0.129,0.147,0.027999999999999997,0.067,0.138,422.48400000000004,211.88799999999998,166.668,189.92399999999998,36.175999999999995,86.56400000000001,178.29600000000002
342,36047044000,1,0,0,0,1,"Census Tract 440, Kings County, New York",935,0.29600000000000004,0.222,0.142,0.095,0.042,0.053,0.149,276.76000000000005,207.57,132.76999999999998,88.825,39.27,49.555,139.315
343,36047044100,3,9,0,0,5,"Census Tract 441, Kings County, New York",1870,0.281,0.203,0.155,0.17600000000000002,0.057999999999999996,0.043,0.085,525.47,379.61,289.85,329.12,108.46,80.41,158.95000000000002
344,36047044200,1,1,0,0,0,"Census Tract 442, Kings County, New York",898,0.21899999999999997,0.157,0.156,0.055999999999999994,0.092,0.06,0.259,196.66199999999998,140.986,140.088,50.288,82.616,53.879999999999995,232.582
345,36047044300,10,6,0,0,7,"Census Tract 443, Kings County, New York",1913,0.342,0.152,0.166,0.055,0.196,0.034,0.055999999999999994,654.2460000000001,290.776,317.558,105.215,374.94800000000004,65.042,107.12799999999999
346,36047044400,0,1,0,0,3,"Census Tract 444, Kings County, New York",1228,0.261,0.284,0.134,0.11,0.087,0.016,0.107,320.50800000000004,348.75199999999995,164.55200000000002,135.08,106.836,19.648,131.396
347,36047044500,6,2,0,0,7,"Census Tract 445, Kings County, New York",1659,0.21,0.21600000000000003,0.22699999999999998,0.094,0.115,0.061,0.077,348.39,358.34400000000005,376.59299999999996,155.946,190.785,101.199,127.743
348,36047044600,2,0,0,0,0,"Census Tract 446, Kings County, New York",657,0.262,0.196,0.122,0.11599999999999999,0.129,0.055,0.12,172.13400000000001,128.772,80.154,76.21199999999999,84.753,36.135,78.84
349,36047044700,8,12,1,0,8,"Census Tract 447, Kings County, New York",788,0.204,0.29600000000000004,0.184,0.034,0.07400000000000001,0.069,0.14,160.75199999999998,233.24800000000002,144.992,26.792,58.312000000000005,54.37200000000001,110.32000000000001
350,36047044900,2,3,0,0,4,"Census Tract 449, Kings County, New York",1126,0.47200000000000003,0.18100000000000002,0.12,0.096,0.077,0.032,0.021,531.472,203.806,135.12,108.096,86.702,36.032000000000004,23.646
351,36047045300,3,13,1,0,3,"Census Tract 453, Kings County, New York",664,0.331,0.142,0.098,0.125,0.078,0.077,0.149,219.78400000000002,94.288,65.072,83.0,51.792,51.128,98.93599999999999
352,36047045400,1,2,0,0,1,"Census Tract 454, Kings County, New York",582,0.287,0.177,0.162,0.084,0.015,0.015,0.259,167.034,103.014,94.284,48.888000000000005,8.73,8.73,150.738
353,36047045600,0,2,0,0,2,"Census Tract 456, Kings County, New York",805,0.39899999999999997,0.256,0.13699999999999998,0.017,0.073,0.006,0.11199999999999999,321.195,206.08,110.28499999999998,13.685,58.76499999999999,4.83,90.16
354,36047046000,3,1,0,0,0,"Census Tract 460, Kings County, New York",1230,0.344,0.147,0.126,0.139,0.083,0.045,0.11599999999999999,423.11999999999995,180.81,154.98,170.97000000000003,102.09,55.35,142.67999999999998
355,36047046201,1,0,0,0,0,"Census Tract 462.01, Kings County, New York",1050,0.508,0.079,0.11800000000000001,0.125,0.087,0.016,0.068,533.4,82.95,123.9,131.25,91.35,16.8,71.4
356,36047046202,1,0,0,0,1,"Census Tract 462.02, Kings County, New York",584,0.166,0.301,0.125,0.086,0.13,0.031,0.161,96.944,175.784,73.0,50.224,75.92,18.104,94.024
357,36047047000,0,1,0,0,2,"Census Tract 470, Kings County, New York",681,0.266,0.261,0.21100000000000002,0.048,0.043,0.032,0.138,181.14600000000002,177.741,143.691,32.688,29.282999999999998,21.792,93.97800000000001
358,36047047200,0,0,0,1,0,"Census Tract 472, Kings County, New York",667,0.28800000000000003,0.177,0.154,0.099,0.066,0.079,0.136,192.09600000000003,118.059,102.718,66.033,44.022000000000006,52.693,90.712
359,36047047400,1,0,0,0,0,"Census Tract 474, Kings County, New York",720,0.23800000000000002,0.249,0.172,0.07400000000000001,0.063,0.10300000000000001,0.10300000000000001,171.36,179.28,123.83999999999999,53.28000000000001,45.36,74.16000000000001,74.16000000000001
