"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
36061023501,36,061,023501,77.9,1.6235,2
36061023502,36,061,023502,72.6,2.1254,3
36061023600,36,061,023600,75.4,1.3443,3
36061023700,36,061,023700,80,1.8266,3
36061023801,36,061,023801,81.2,0.9922,2
36061023802,36,061,023802,59,2.3306,3
36061024100,36,061,024100,81.4,1.5594,3
36061024200,36,061,024200,76,1.897,3
36061024301,36,061,024301,77.9,1.4555,2
36061024302,36,061,024302,75.6,1.2519,2
36061024500,36,061,024500,88,2.9759,3
36061024700,36,061,024700,86.6,3.2909,3
36061024900,36,061,024900,76.8,1.9032,2
36061025100,36,061,025100,81.4,2.8561,3
36061025300,36,061,025300,87.2,2.3878,3
36061025500,36,061,025500,81.7,1.4541,2
36061025700,36,061,025700,81.6,2.2775,3
36061025900,36,061,025900,82.3,3.571,3
36061026100,36,061,026100,82.2,1.834,3
36061026300,36,061,026300,82.8,1.4539,1
36061026500,36,061,026500,86,2.5545,3
36061026700,36,061,026700,82.2,2.4315,2
36061026900,36,061,026900,76.6,1.0955,2
36061027100,36,061,027100,80,1.3609,2
36061027300,36,061,027300,85.7,2.3481,3
36061027500,36,061,027500,86.5,2.3704,3
36061027700,36,061,027700,82.7,1.6878,3
36061027900,36,061,027900,84.9,1.9431,3
36061028100,36,061,028100,82.4,1.6634,3
36061028300,36,061,028300,81.9,1.9927,3
36061028500,36,061,028500,81.6,1.2405,3
36061028700,36,061,028700,83,2.7908,3
36061029100,36,061,029100,89.1,3.7331,3
36061029300,36,061,029300,87.2,3.7537,1
36061029500,36,061,029500,81.7,1.2084,2
36061029900,36,061,029900,80.3,2.204,3
36061030300,36,061,030300,82.6,2.2322,3
36061030700,36,061,030700,86.4,3.4282,3
36061030900,36,061,030900,80.9,1.6154,3
36061031703,36,061,031703,85.8,1.4771,3
36081000100,36,081,000100,81.6,2.4926,2
36081000200,36,081,000200,83.5,2.1787,3
36081000400,36,081,000400,82.7,3.0699,3
36081000600,36,081,000600,79.8,1.7486,3
36081000700,36,081,000700,87,3.4397,3
36081000800,36,081,000800,80,1.8119,3
36081001000,36,081,001000,84,3.2849,3
36081001200,36,081,001200,83.7,2.8556,3
36081001400,36,081,001400,87.7,3.2552,3
36081001600,36,081,001600,82.1,2.1362,3
36081001800,36,081,001800,81.5,2.4484,3
36081001900,36,081,001900,82.4,2.69,2
36081002000,36,081,002000,81,3.3329,3
36081002200,36,081,002200,82.2,2.109,3
36081002400,36,081,002400,80.4,2.2421,2
36081002500,36,081,002500,75.3,2.0309,3
36081002600,36,081,002600,80.1,3.1509,3
36081002800,36,081,002800,76.2,1.7388,3
36081003000,36,081,003000,79.8,1.6036,2
36081003200,36,081,003200,76.9,2.4445,3
36081003300,36,081,003300,80.4,1.3125,2
36081003400,36,081,003400,81.7,3.7174,3
36081003600,36,081,003600,82.4,2.5012,3
36081003800,36,081,003800,79.5,1.6096,3
36081003900,36,081,003900,78.5,2.1049,2
36081004001,36,081,004001,82.2,2.8193,3
36081004002,36,081,004002,78.8,2.6444,2
36081004200,36,081,004200,80.6,2.5964,3
36081004300,36,081,004300,75.6,1.5506,2
36081004401,36,081,004401,78.8,1.1506,2
36081004500,36,081,004500,84.8,1.7503,3
36081004700,36,081,004700,77.7,1.5799,3
36081005100,36,081,005100,79.7,2.1034,2
36081005200,36,081,005200,80.6,2.442,3
36081005300,36,081,005300,84.1,3.1067,3
36081005400,36,081,005400,84.2,2.558,3
36081005500,36,081,005500,81.5,2.8635,2
36081005700,36,081,005700,81.7,3.1264,3
36081005800,36,081,005800,82.8,2.1233,3
36081005900,36,081,005900,81.8,1.636,3
36081006100,36,081,006100,81.4,1.3817,2
36081006201,36,081,006201,82.5,1.6232,3
36081006202,36,081,006202,82.7,2.2976,3
36081006300,36,081,006300,83.6,2.5223,3
36081006501,36,081,006501,80.1,1.2445,3
36081006502,36,081,006502,78.7,1.5463,3
36081006900,36,081,006900,84,1.8962,3
36081007100,36,081,007100,80.2,1.8022,3
36081007300,36,081,007300,83.7,2.8615,3
36081007500,36,081,007500,81.6,1.355,3
36081007700,36,081,007700,81.4,3.5562,3
36081007900,36,081,007900,79,1.6186,3
36081008100,36,081,008100,80.4,2.3312,2
36081008300,36,081,008300,81.8,3.9217,3
36081008500,36,081,008500,78.3,3.6937,3
36081008600,36,081,008600,77.8,1.6416,3
36081008700,36,081,008700,75.6,1.3661,2
36081008800,36,081,008800,80.3,2.8459,3
36081009100,36,081,009100,81.4,1.4446,2
36081009400,36,081,009400,79.9,2.5512,3
36081009500,36,081,009500,83.5,2.7018,3
36081009600,36,081,009600,79,1.7576,2
36081009700,36,081,009700,82.7,1.2008,3
36081009800,36,081,009800,77.6,2.4832,2
36081010000,36,081,010000,82.8,3.8557,3
36081010100,36,081,010100,81.6,2.0179,3
36081010200,36,081,010200,78.3,1.7432,2
36081010300,36,081,010300,84.9,2.587,3
36081010400,36,081,010400,81.6,1.9949,3
36081010500,36,081,010500,80.9,2.2016,3
36081010600,36,081,010600,84.9,3.0942,3
36081010800,36,081,010800,83.4,2.988,3
36081011000,36,081,011000,83.8,2.7434,3
36081011100,36,081,011100,82.1,1.9134,3
36081011200,36,081,011200,82.1,2.829,3
36081011300,36,081,011300,77.7,3.3338,3
36081011400,36,081,011400,78.2,2.8129,3
36081011500,36,081,011500,79.2,1.7775,3
36081011600,36,081,011600,82.7,2.6389,3
36081011700,36,081,011700,79.4,1.1571,3
36081011800,36,081,011800,81.8,3.2112,3
36081011900,36,081,011900,81.4,1.5927,2
36081012000,36,081,012000,82.7,3.0775,3
36081012100,36,081,012100,82.2,1.7288,3
36081012200,36,081,012200,83.1,2.9496,3
36081012301,36,081,012301,77,3.874,3
36081012400,36,081,012400,81.7,2.6671,3
36081012500,36,081,012500,82.9,2.2426,3
36081012601,36,081,012601,77.2,2.1739,1
36081012602,36,081,012602,77.7,1.7757,2
36081012800,36,081,012800,83.6,3.669,3
36081013000,36,081,013000,83.2,3.0592,3
36081013200,36,081,013200,79.2,2.842,3
36081013400,36,081,013400,81.2,1.0588,2
36081013500,36,081,013500,83.9,2.202,3
36081013600,36,081,013600,88.2,2.7766,3
36081013700,36,081,013700,80.3,1.2413,2
36081013800,36,081,013800,86.2,3.0902,3
36081014000,36,081,014000,81,1.7076,3
36081014100,36,081,014100,77.9,2.6126,3
36081014201,36,081,014201,78.2,2.5467,3
36081014202,36,081,014202,85.5,2.6058,3
36081014300,36,081,014300,85.3,2.7465,3
36081014400,36,081,014400,78.8,1.8951,2
36081014500,36,081,014500,80.9,1.0521,2
36081014700,36,081,014700,88.7,3.455,3
36081014800,36,081,014800,79.5,1.5379,2
36081014900,36,081,014900,81.4,2.5569,3
36081015000,36,081,015000,79.5,1.448,2
36081015100,36,081,015100,81.9,1.1662,2
36081015200,36,081,015200,79.2,1.9988,2
36081015300,36,081,015300,84.5,3.8177,3
36081015400,36,081,015400,79.9,1.6684,2
36081015500,36,081,015500,85.1,3.6568,3
36081015600,36,081,015600,84.1,2.9905,3
36081015700,36,081,015700,79.5,3.976,3
36081015801,36,081,015801,77.8,1.5136,3
36081015802,36,081,015802,83.3,3.6328,3
36081015900,36,081,015900,80.4,1.3302,2
36081016100,36,081,016100,78.8,1.2155,2
36081016300,36,081,016300,78.1,2.5736,3
36081016400,36,081,016400,79.9,1.9099,3
36081016600,36,081,016600,77.7,2.3978,3
36081016800,36,081,016800,78,1.739,2
36081016900,36,081,016900,85,2.1062,3
36081017000,36,081,017000,83,3.3089,3
36081017200,36,081,017200,77.6,1.2834,2
36081017400,36,081,017400,79.2,1.6944,3
36081017600,36,081,017600,80.9,2.4512,3
36081017800,36,081,017800,80.9,3.5049,3
36081017900,36,081,017900,80,3.4724,2
36081018000,36,081,018000,76.7,2.7608,2
36081018101,36,081,018101,78.7,1.3896,3
36081018102,36,081,018102,81.5,1.6982,3
36081018200,36,081,018200,78.8,3.3486,3
36081018300,36,081,018300,80.7,1.1867,3
36081018401,36,081,018401,75.1,2.1955,3
36081018402,36,081,018402,79.5,2.3055,3
36081018501,36,081,018501,82.4,2.1146,3
36081018502,36,081,018502,77.9,1.7698,3
36081018600,36,081,018600,80.1,3.2453,3
36081018700,36,081,018700,83.8,2.6758,3
36081018800,36,081,018800,80.8,2.3776,3
36081018900,36,081,018900,86.8,3.2855,3
36081019200,36,081,019200,79.4,3.8652,3
36081019400,36,081,019400,79.3,2.5836,3
36081019600,36,081,019600,76.5,1.4501,2
36081019800,36,081,019800,75.7,1.858,3
36081020200,36,081,020200,80.9,3.9809,3
36081020400,36,081,020400,78.3,1.2246,2
36081020500,36,081,020500,79.3,3.8868,3
36081020600,36,081,020600,77.1,2.9455,2
36081020800,36,081,020800,81.5,3.6572,3
36081021200,36,081,021200,78.8,1.8025,2
36081021400,36,081,021400,81.2,2.0745,2
36081021600,36,081,021600,88.2,3.9925,3
36081022001,36,081,022001,84.5,2.1701,3
36081022002,36,081,022002,81.5,1.6923,3
36081023000,36,081,023000,82.8,1.6673,3
36081023200,36,081,023200,82.5,1.6559,3
36081023500,36,081,023500,82.7,2.3405,3
36081023600,36,081,023600,79.8,1.3757,2
36081023800,36,081,023800,80.3,3.0469,3
36081024000,36,081,024000,76.8,1.4579,2
36081024300,36,081,024300,85.8,2.0064,3
36081024500,36,081,024500,83.2,1.3743,3
36081024700,36,081,024700,78.8,2.1004,2
36081024900,36,081,024900,81.9,1.7444,3
36081025100,36,081,025100,81.1,3.6811,3
36081025301,36,081,025301,83.6,2.2595,3
36081025302,36,081,025302,80.5,2.3116,3
36081025400,36,081,025400,78.5,2.123,1
36081025500,36,081,025500,80.6,2.9077,3
36081025700,36,081,025700,82.4,2.037,2
36081025900,36,081,025900,81.3,2.8034,3
36081026000,36,081,026000,77.4,2.09,3
36081026100,36,081,026100,80.3,1.6752,3
36081026200,36,081,026200,79.7,3.8629,3
36081026300,36,081,026300,85.3,3.7143,3
36081026400,36,081,026400,77.9,2.0375,3
36081026500,36,081,026500,80.9,1.824,2
36081026600,36,081,026600,74.4,2.6761,3
36081026700,36,081,026700,81.3,1.8071,3
36081026901,36,081,026901,82.2,2.3857,3
36081026902,36,081,026902,86.3,3.0706,3
36081027000,36,081,027000,73.8,1.5732,2
36081027100,36,081,027100,88.4,2.4661,3
36081027200,36,081,027200,75.5,1.3501,2
36081027300,36,081,027300,80.6,1.6437,1
36081027400,36,081,027400,82.6,2.7893,3
36081027500,36,081,027500,87.5,2.8234,3
36081027600,36,081,027600,75.7,2.5343,3
36081027700,36,081,027700,84.8,2.9028,3
36081027800,36,081,027800,76.7,1.7045,3
36081027900,36,081,027900,88,3.1638,3
36081028000,36,081,028000,76.3,2.4921,3
36081028100,36,081,028100,82.9,2.0481,3
36081028200,36,081,028200,79,2.779,3
36081028300,36,081,028300,83.3,1.8153,3
36081028400,36,081,028400,76.7,1.4848,2
36081028500,36,081,028500,82.3,2.5098,3
36081028700,36,081,028700,82.9,1.7534,3
36081028800,36,081,028800,81.9,2.1727,3
36081028900,36,081,028900,82.8,1.3742,3
36081029100,36,081,029100,81.9,1.539,3
36081029300,36,081,029300,81.5,1.9638,2
36081029400,36,081,029400,82.4,2.4286,3
36081029500,36,081,029500,80.7,2.9109,3
36081029700,36,081,029700,81.9,1.3748,2
36081030600,36,081,030600,79.3,3.299,3
36081030902,36,081,030902,84.9,2.6727,3
36081030903,36,081,030903,89.6,3.9257,3
36081030904,36,081,030904,87.4,2.4191,3
36081031700,36,081,031700,85.2,2.6066,3
36081032000,36,081,032000,84.5,3.1925,3
36081032700,36,081,032700,86.3,3.1494,3
36081032800,36,081,032800,77.1,1.4314,2
36081032900,36,081,032900,79.5,1.2574,2
36081033000,36,081,033000,77.6,0.9672,2
36081033401,36,081,033401,81.8,2.6195,3
36081033402,36,081,033402,80.2,1.7392,1
36081033700,36,081,033700,79,2.0521,2
36081033900,36,081,033900,81.4,1.7603,3
36081034700,36,081,034700,82.9,2.2943,3
36081035100,36,081,035100,82.3,1.4463,3
36081035200,36,081,035200,80,2.0016,1
36081035300,36,081,035300,77.1,1.2072,2
36081035700,36,081,035700,77.8,1.5302,3
36081035800,36,081,035800,84.7,3.5419,3
36081036100,36,081,036100,82.5,2.3659,3
36081036300,36,081,036300,77,2.213,3
36081036500,36,081,036500,78.3,1.7016,2
36081036600,36,081,036600,78.5,1.5126,3
36081036700,36,081,036700,83.4,2.7179,3
36081036800,36,081,036800,84.8,3.2945,3
36081037100,36,081,037100,87.3,3.7623,3
36081037300,36,081,037300,83,3.7687,3
36081037500,36,081,037500,76.3,1.3072,2
36081037600,36,081,037600,79.8,1.591,3
36081037700,36,081,037700,84.1,2.9615,3
36081037900,36,081,037900,76.3,1.5682,2
36081038100,36,081,038100,77.7,1.1914,2
36081038400,36,081,038400,77.2,2.0653,3
36081039400,36,081,039400,84,2.7181,3
36081039800,36,081,039800,79.6,3.2069,3
36081040000,36,081,040000,80.8,3.6616,3
36081040100,36,081,040100,76.6,2.1754,2
36081040200,36,081,040200,79.6,2.0352,3
36081040300,36,081,040300,76.6,1.5576,2
36081040400,36,081,040400,77.9,1.4287,3
36081040500,36,081,040500,76.6,1.7311,2
36081040700,36,081,040700,85.1,2.8621,3
36081040900,36,081,040900,76.6,1.4346,2
36081041100,36,081,041100,82.5,3.3906,3
36081041300,36,081,041300,85.9,3.8494,3
36081041400,36,081,041400,76.7,1.4081,2
36081041500,36,081,041500,82.1,2.2637,3
36081042400,36,081,042400,83.4,2.7166,3
36081042700,36,081,042700,82.5,2.5852,3
36081043200,36,081,043200,80.1,3.0937,3
36081043400,36,081,043400,80.7,2.0064,3
36081043701,36,081,043701,78,1.6687,3
36081043702,36,081,043702,82.9,2.9248,3
36081043900,36,081,043900,76.6,1.9912,2
36081044000,36,081,044000,79.1,2.7608,3
36081044301,36,081,044301,85.3,3.2129,3
36081044302,36,081,044302,78.8,1.182,2
36081044400,36,081,044400,82,2.2113,3
36081044601,36,081,044601,79.7,2.6841,3
36081044602,36,081,044602,78.4,2.0929,3
36081044800,36,081,044800,81.6,2.5361,3
36081045000,36,081,045000,84.3,2.4079,3
36081045200,36,081,045200,77.8,1.107,2
36081045400,36,081,045400,82.1,2.7335,3
36081045500,36,081,045500,82.9,2.4586,3
36081045600,36,081,045600,80.7,1.4313,2
36081045700,36,081,045700,84.7,2.0611,3
36081045800,36,081,045800,85.1,3.3965,3
36081045900,36,081,045900,83.7,2.3954,3
36081046000,36,081,046000,81.7,2.3409,3
36081046100,36,081,046100,78.8,1.7164,2
36081046200,36,081,046200,79.9,1.5465,3
36081046300,36,081,046300,82.8,3.0307,3
36081046400,36,081,046400,80.9,2.3716,3
36081046500,36,081,046500,81,2.5047,3
36081046600,36,081,046600,81.9,2.0203,3
36081046700,36,081,046700,84.4,2.455,3
36081046800,36,081,046800,82.1,2.5587,3
36081046900,36,081,046900,86.2,2.6788,3
36081047000,36,081,047000,78.3,1.4187,2
36081047100,36,081,047100,85,3.7206,3
36081047200,36,081,047200,86.8,2.003,3
36081047300,36,081,047300,88.4,3.0162,3
36081047500,36,081,047500,84.6,2.4972,3
36081047600,36,081,047600,80.5,2.94,3
36081047800,36,081,047800,83.4,2.0015,3
36081047900,36,081,047900,88.3,2.8459,3
36081048000,36,081,048000,79.9,1.3462,2
36081048100,36,081,048100,80,1.8731,2
36081048200,36,081,048200,81.3,3.4099,3
36081048300,36,081,048300,80.9,1.6864,2
36081048400,36,081,048400,82,2.1198,3
36081048500,36,081,048500,85.5,2.8564,3
36081048900,36,081,048900,81.5,2.263,2
36081049200,36,081,049200,81.7,2.5948,3
36081049301,36,081,049301,81.5,1.2709,2
36081049302,36,081,049302,77.9,1.8096,3
36081049500,36,081,049500,76.3,2.1182,3
36081049600,36,081,049600,77.6,1.1838,2
36081049700,36,081,049700,83,2.7171,3
36081049900,36,081,049900,82.6,1.2852,3
36081050000,36,081,050000,80.3,2.3019,3
36081050201,36,081,050201,77.1,2.6933,3
36081050202,36,081,050202,81.1,3.3901,3
36081050400,36,081,050400,77.6,1.061,2
36081050500,36,081,050500,80.9,3.4754,3
36081050600,36,081,050600,81.1,3.1148,3
36081050700,36,081,050700,85.1,2.7993,3
36081050800,36,081,050800,79.6,2.2975,3
36081051000,36,081,051000,79.8,2.2854,2
36081051100,36,081,051100,85.5,3.5148,3
36081051200,36,081,051200,80.6,2.6552,3
36081051300,36,081,051300,79.8,1.3587,3
36081051500,36,081,051500,80.2,1.5775,3
36081051600,36,081,051600,78.6,2.4092,2
36081051700,36,081,051700,80.1,1.6441,3
36081051800,36,081,051800,79.6,1.9977,3
36081052000,36,081,052000,77.8,3.8124,3
36081052100,36,081,052100,79.3,1.7544,3
36081052200,36,081,052200,82.8,3.3354,3
36081052400,36,081,052400,78.1,1.5144,2
36081052500,36,081,052500,74.5,1.5724,3
36081052600,36,081,052600,78.9,2.0559,3
36081052800,36,081,052800,80.7,3.5851,3
36081053000,36,081,053000,80.4,1.7722,3
36081053100,36,081,053100,81.4,2.427,3
36081053200,36,081,053200,77.4,2.1242,3
36081053401,36,081,053401,79.3,1.1957,2
36081053500,36,081,053500,77.7,2.7296,2
36081053601,36,081,053601,79.8,1.6352,2
36081053800,36,081,053800,79.3,3.2311,3
36081053900,36,081,053900,84.8,2.7319,3
36081054000,36,081,054000,77.4,1.2783,3
36081054200,36,081,054200,80.1,1.5249,3
36081054500,36,081,054500,81.6,3.4212,3
36081054700,36,081,054700,79.1,1.873,2
36081054800,36,081,054800,81.5,1.8248,3
36081054900,36,081,054900,76.6,1.3213,2
36081055100,36,081,055100,78.3,1.2669,3
36081055200,36,081,055200,80.2,2.1604,3
36081055400,36,081,055400,82,2.588,3
36081055500,36,081,055500,80.3,3.0692,3
36081055600,36,081,055600,88.3,3.7463,3
36081055700,36,081,055700,79.9,3.4283,3
36081055800,36,081,055800,85.2,2.2117,3
36081056000,36,081,056000,83.8,3.9838,3
36081056200,36,081,056200,78.3,1.5172,2
36081056400,36,081,056400,77.8,2.2918,3
36081056500,36,081,056500,78,2.0016,2
36081056600,36,081,056600,80.3,2.602,3
36081056700,36,081,056700,81.9,2.1029,3
36081056800,36,081,056800,80.9,1.963,3
36081057700,36,081,057700,80.6,1.4414,2
36081057900,36,081,057900,77.2,2.4771,3
36081058000,36,081,058000,82,2.705,3
36081058100,36,081,058100,77.7,1.6893,3
36081058200,36,081,058200,77.6,1.7585,2
36081058300,36,081,058300,80.5,2.3334,3
36081058500,36,081,058500,82.9,3.0585,3
36081058700,36,081,058700,80.9,1.9403,3
36081058900,36,081,058900,80.3,2.4981,3
36081059000,36,081,059000,79.3,1.3168,2
36081059100,36,081,059100,79,2.093,3
36081059200,36,081,059200,77.6,2.0225,3
36081059300,36,081,059300,84.5,2.5438,3
36081059400,36,081,059400,79.3,1.7244,2
36081059500,36,081,059500,80.6,1.2035,2
36081059600,36,081,059600,79.3,1.8462,2
36081059800,36,081,059800,82.6,3.4798,3
36081059900,36,081,059900,83.6,2.8791,3
36081060000,36,081,060000,81.9,2.4638,3
36081060100,36,081,060100,80.1,2.9786,3
36081060300,36,081,060300,81.1,1.8936,3
36081060600,36,081,060600,80.6,2.2301,3
36081060800,36,081,060800,85.3,2.9485,3
36081061000,36,081,061000,81.9,3.6293,3
36081061301,36,081,061301,83.2,2.3807,3
36081061400,36,081,061400,83.2,2.5607,3
36081061601,36,081,061601,82.6,2.4407,3
36081061602,36,081,061602,79.3,1.2017,2
36081061800,36,081,061800,83.4,3.4289,3
36081061900,36,081,061900,75.9,1.7298,3
36081062000,36,081,062000,80.8,1.6949,2
36081062100,36,081,062100,80.8,2.1527,3
36081062200,36,081,062200,81.9,2.547,3
36081062300,36,081,062300,82.8,2.0355,3
36081062500,36,081,062500,76.3,1.408,3
36081062600,36,081,062600,82.8,2.4973,3
36081062700,36,081,062700,79.1,1.9894,3
36081062900,36,081,062900,79.7,1.3406,2
36081063000,36,081,063000,79.3,1.1809,2
36081063200,36,081,063200,80.2,1.9918,3
36081063301,36,081,063301,83.9,2.7762,3
36081063302,36,081,063302,80.7,1.9684,3
36081063500,36,081,063500,82.1,1.9465,3
36081063700,36,081,063700,80.6,1.3113,3
36081063800,36,081,063800,84.9,2.3521,3
36081063900,36,081,063900,80.8,1.9599,3
36081064101,36,081,064101,82,1.2845,3
36081064500,36,081,064500,83.7,2.0856,3
36081064600,36,081,064600,81.9,1.4183,3
36081065000,36,081,065000,79.3,1.3497,2
36081065400,36,081,065400,79.6,2.2531,3
36081065600,36,081,065600,85.8,3.3264,3
36081065702,36,081,065702,82.5,1.7741,3
36081065703,36,081,065703,80.5,2.0101,3
36081065900,36,081,065900,81.2,2.0695,3
36081066000,36,081,066000,83.2,2.5033,3
36081066100,36,081,066100,82.9,2.5039,3
36081066300,36,081,066300,82.7,1.595,3
36081066400,36,081,066400,82.8,2.018,1
36081066501,36,081,066501,81.4,1.7572,3
36081066701,36,081,066701,78.4,1.4053,3
36081066900,36,081,066900,82.6,1.0363,2
36081067100,36,081,067100,84.5,2.2134,3
36081067700,36,081,067700,82.6,1.3563,2
36081067900,36,081,067900,80.4,1.9602,3
36081068000,36,081,068000,79.6,1.8528,3
36081068200,36,081,068200,79.9,3.2512,3
36081068300,36,081,068300,88.4,2.9273,3
36081068700,36,081,068700,88.2,2.9763,3
36081069000,36,081,069000,79.7,1.9818,3
36081069300,36,081,069300,83.2,3.5798,3
36081069400,36,081,069400,81.1,3.8257,3
36081069500,36,081,069500,80.4,1.196,3
36081069701,36,081,069701,81.3,1.2781,3
36081069702,36,081,069702,88.3,3.4964,3
36081070300,36,081,070300,84.2,2.9459,3
36081070700,36,081,070700,86.3,2.6084,3
36081070900,36,081,070900,84.3,2.6569,3
36081071100,36,081,071100,84.5,1.7435,3
36081071303,36,081,071303,82.3,1.6884,3
36081071304,36,081,071304,83.9,1.8378,3
36081071305,36,081,071305,83.3,1.6606,3
36081071306,36,081,071306,83.6,2.0597,3
36081071701,36,081,071701,82.9,1.6485,3
36081071900,36,081,071900,86.1,3.0569,3
36081072100,36,081,072100,83.8,1.5148,3
36081072900,36,081,072900,81.7,2.9185,3
36081073100,36,081,073100,83.2,1.9336,3
36081073700,36,081,073700,86.5,2.7344,3
36081073900,36,081,073900,84.2,1.5449,3
36081074100,36,081,074100,84.4,2.2482,3
36081074300,36,081,074300,85.1,1.96,3
36081074500,36,081,074500,82.1,1.5525,3
36081074700,36,081,074700,80.7,1.6604,2
36081074900,36,081,074900,88.5,3.6146,3
36081075701,36,081,075701,88,3.5017,3
36081075702,36,081,075702,81.6,1.7525,3
36081076901,36,081,076901,83.7,2.9922,3
36081076902,36,081,076902,83.6,3.3554,3
36081077300,36,081,077300,86.5,3.7798,3
36081077500,36,081,077500,80.2,1.2733,3
36081077902,36,081,077902,82.2,0.9628,3
36081077903,36,081,077903,85.8,3.0773,3
36081077904,36,081,077904,82,1.52,3
36081077905,36,081,077905,86,3.0698,3
36081077906,36,081,077906,83.2,2.1076,3
36081077907,36,081,077907,80.1,1.5222,2
36081077908,36,081,077908,79,1.8174,3
36081078800,36,081,078800,77.6,1.6678,2
36081079000,36,081,079000,77.2,2.0254,3
36081079200,36,081,079200,83.1,2.7287,3
36081079702,36,081,079702,83.6,2.0259,3
36081079900,36,081,079900,83.3,1.8377,3
36081080301,36,081,080301,86.4,2.4119,3
36081080302,36,081,080302,87.1,3.0536,3
36081080900,36,081,080900,88.6,2.9334,3
36081081400,36,081,081400,76.7,1.5044,2
36081081800,36,081,081800,80.3,2.7482,3
36081083700,36,081,083700,86.1,2.4446,3
36081083800,36,081,083800,83.2,2.3038,3
36081084000,36,081,084000,79.9,1.2234,3
36081084601,36,081,084601,86,3.5142,3
36081084602,36,081,084602,77.7,2.0819,2
36081084900,36,081,084900,74.9,1.6548,2
36081085300,36,081,085300,85.4,2.9299,3
36081085500,36,081,085500,84.1,2.1002,3
36081085700,36,081,085700,82.6,1.8891,3
36081085900,36,081,085900,85.7,2.3389,1
36081086100,36,081,086100,79.7,1.2151,2
36081086300,36,081,086300,87.3,3.2192,3
36081086400,36,081,086400,77.7,1.3425,3
36081086500,36,081,086500,81.4,2.0113,3
36081086900,36,081,086900,86.3,3.836,3
36081087100,36,081,087100,79.1,2.4347,3
36081088901,36,081,088901,81.3,1.3826,3
36081089200,36,081,089200,83.6,1.8563,3
36081090700,36,081,090700,79.6,1.5735,2
36081091601,36,081,091601,78.7,1.2791,3
36081091900,36,081,091900,78.5,1.2789,3
36081092200,36,081,092200,85.6,1.9359,3
36081092500,36,081,092500,81.6,2.6089,3
36081092900,36,081,092900,79.5,1.219,3
36081093401,36,081,093401,83.7,2.1537,3
36081093402,36,081,093402,84.4,3.0242,3
36081093800,36,081,093800,72.1,1.2367,3
36081093900,36,081,093900,86.8,3.4626,3
36081094201,36,081,094201,77.7,2.884,3
36081094203,36,081,094203,75.7,3.5876,3
36081094500,36,081,094500,79.7,1.4194,3
36081094700,36,081,094700,85.7,2.9301,3
36081095400,36,081,095400,72.4,1.1138,1
36081096400,36,081,096400,76.7,1.0744,2
36081097202,36,081,097202,75.2,2.401,2
36081097203,36,081,097203,74.3,2.3784,1
36081097204,36,081,097204,75.6,0.8949,2
36081097300,36,081,097300,81.4,1.0762,2
36081098100,36,081,098100,82.3,1.3114,3
36081098700,36,081,098700,81.9,1.6937,3
36081099100,36,081,099100,82.3,1.2608,3
36081099200,36,081,099200,78.1,2.6758,3
36081099701,36,081,099701,81.6,1.61,3
36081099703,36,081,099703,84.8,1.6385,3
36081099704,36,081,099704,83.7,1.4253,3
36081099705,36,081,099705,81.8,1.7032,2
36081099801,36,081,099801,77,1.2082,3
36081099802,36,081,099802,78.2,1.3919,3
36081100801,36,081,100801,81.2,1.5432,2
36081100802,36,081,100802,79.2,1.5008,1
36081101001,36,081,101001,76.8,0.7327,2
36081101002,36,081,101002,79,1.4019,3
36081101700,36,081,101700,82.3,1.222,3
36081102900,36,081,102900,84.8,1.9626,3
36081103201,36,081,103201,75.6,1.6428,2
36081103202,36,081,103202,80.3,1.6603,3
36081103300,36,081,103300,82.6,1.4127,3
36081103900,36,081,103900,83.4,1.5827,3
36081104700,36,081,104700,82.6,1.3389,3
36081105900,36,081,105900,84.3,1.773,3
36081107201,36,081,107201,75.8,1.4817,3
36081108500,36,081,108500,85,2.6126,3
36081109700,36,081,109700,83.9,2.2346,3
36081109900,36,081,109900,82.2,1.4502,3
36081111300,36,081,111300,82.9,2.0797,3
36081112300,36,081,112300,82.4,2.5514,3
36081112900,36,081,112900,81.9,2.5564,3
36081113300,36,081,113300,88.2,3.6458,3
36081113900,36,081,113900,87.6,2.6779,3
36081114100,36,081,114100,82.5,1.9169,3
36081114700,36,081,114700,86.7,2.5225,3
36081115100,36,081,115100,87.8,3.7838,3
36081115500,36,081,115500,80.6,1.5211,2
36081115700,36,081,115700,88.5,3.4144,3
36081115900,36,081,115900,81.5,1.7983,3
36081116100,36,081,116100,80.5,1.1206,3
36081116300,36,081,116300,82.3,1.19,3
36081116700,36,081,116700,79.1,1.9306,2
36081117100,36,081,117100,81.7,1.6692,3
36081117500,36,081,117500,84.8,1.8062,3
36081118100,36,081,118100,80.3,1.5127,2
36081118500,36,081,118500,83.2,2.991,3
36081118700,36,081,118700,77.7,1.1874,2
36081118900,36,081,118900,85.1,2.9273,3
36081119100,36,081,119100,79.3,1.4638,3
36081119300,36,081,119300,82.3,1.8524,3
36081119500,36,081,119500,82.4,1.7416,2
36081119900,36,081,119900,83,2.5536,3
36081120100,36,081,120100,78.8,1.4925,2
36081120500,36,081,120500,85.8,2.6985,3
36081120700,36,081,120700,82.9,3.0947,3
36081121500,36,081,121500,85,1.96,3
36081122300,36,081,122300,85.4,2.222,3
