id,alias,name,is_closed,review_count,rating,price,categories,latitude,longitude,address,city,zipcode,state,country
NAns6YjRQlqg8a5XSqDF7g,duke-ellington-gourmet-deli-new-york,Duke Ellington Gourmet Deli,FALSE,40,2,$,"grocery,burgers,delis",40.79920578,-73.96324158,934 Columbus Ave,New York,10025,NY,US
mcme2Kvu81gF5uBDfDPtqg,parkside-mini-supermarket-new-york,Parkside Mini Supermarket,FALSE,2,3.5,$$,delis,40.79908752,-73.96177673,57 W 106th St,New York,10025,NY,US
l0YbvrhJcgnxIUmuUe7WQQ,papa-johns-pizza-new-york-37,Papa John's Pizza,FALSE,10,2,$,pizza,40.79898879,-73.96683075,896 Amsterdam Ave,New York,10025,NY,US
OrCXDG0nyWd3mjrodikI8Q,crystal-gourmet-new-york,Crystal Gourmet,FALSE,8,2,$,delis,40.80323,-73.96706,2814 Broadway,New York,10025,NY,US
wLkaHojE1XLuRZzz9eRWqw,oyama-sushi-new-york-2,Oyama Sushi,FALSE,3,2.5,MISSING,sushi,40.80023,-73.96626,928 Amsterdam Ave,New York,10025,NY,US
mofTag3-M1f8IewYhD4DyA,josephs-gourmet-new-york,Joseph's Gourmet,FALSE,1,1,MISSING,"tradamerican,delis",40.79851101,-73.96332064,920 Columbus Ave,New York,10025,NY,US
Ub9tAZa00tIOKtOe6UkWlA,capri-restaurant-new-york-3,Capri Restaurant,FALSE,1,1,$,dominican,40.798018,-73.9637492,903 Columbus Ave,New York,10025,NY,US
XL2mJRdpHtwwEWWI4cb1KQ,hwa-ying-chinese-restaurant-new-york,Hwa Ying Chinese Restaurant,FALSE,1,1,MISSING,chinese,40.798275,-73.9633713,917 Columbus Ave,New York,10025,NY,US
4rWJGwb3rjDoZHA0AECa5A,melbas-new-york,Melba's,FALSE,1009,4,$$,"southern,tradamerican,soulfood",40.80314688,-73.95650692,300 W 114th St,New York,10026,NY,US
blaTQKod-nz94F3Fm_ZoYQ,osteria-laura-new-york,Osteria Laura,FALSE,5,5,MISSING,"italian,wine_bars",40.80251,-73.95355,1890 Adam Clayton Powell Jr Blvd,New York,10026,NY,US
UH_aksIxzGPPyhWZJbTP7A,cantina-taqueria-and-tequila-bar-new-york,Cantina Taqueria & Tequila Bar,FALSE,484,4,$$,"mexican,latin,cocktailbars",40.80030634,-73.9549569,1838 7th Ave,New York,10026,NY,US
6nnhmOgTeI6QmQS1LhMD9Q,rdv-rendezvous-new-york-3,RDV Rendezvous,FALSE,157,4,$$,"french,wine_bars,desserts",40.80204066,-73.9567729,2072 Frederick Douglass Blvd,New York,10026,NY,US
IJg3TdXz8IzKTfcspmr8MQ,seasoned-vegan-new-york-2,Seasoned Vegan,FALSE,1096,4,$$,"vegan,soulfood,kosher",40.800664,-73.952757,55 Saint Nicholas Ave,New York,10026,NY,US
ySzkBv-_DTNT30eONPnAkg,zoma-new-york,Zoma,FALSE,378,4,$$,ethiopian,40.802258,-73.956537,2084 Frederick Douglass Blvd,New York,10026,NY,US
fF-vC3L41maIXSUQDkbQ1w,le-baobab-restaurants-new-york,Le Baobab Restaurants,FALSE,68,4,$$,senegalese,40.80247,-73.95113,120 W 116th St,New York,10026,NY,US
aYS8PnNfRHeJI-vIR6L9vA,make-my-fish-new-york-2,Make My Fish,FALSE,34,4,MISSING,"fishnchips,desserts,seafood",40.80247,-73.95113,120 W 116th St,New York,10026,NY,US
CjUMkpPprcw-PuJ7gZEtTw,kingston-harlem,Kingston,FALSE,126,3.5,$$,"caribbean,bars",40.803361,-73.9535015,218 W 116th St,Harlem,10026,NY,US
iJtJ3W_o0uHtHmLkcjI3Gw,cafe-frederick-new-york,Cafe Frederick,FALSE,113,4,$$,"coffee,cafes,breakfast_brunch",40.8030219,-73.9563781,2104 Frederick Douglass Blvd,New York,10026,NY,US
x4_5vkcFKvaxJuZAJRX_Qw,harlem-pizza-co-new-york-6,Harlem Pizza Co,FALSE,182,4,$$,pizza,40.8029069,-73.9510825,135 West 116th St,New York,10026,NY,US
