id,alias,name,is_closed,review_count,rating,price,categories,latitude,longitude,address,city,zipcode,state,country
OO0SYH7OnFvrGdhp08kSfA,buffalo-wild-wings-brooklyn,Buffalo Wild Wings,False,584,2.5,$$,tradamerican|sportsbars|chicken_wings,40.68454395,-73.9775522,139 Flatbush Ave,Brooklyn,11217,NY,US
BYEmDm2KgDDI5SwTuQez0w,honey-baked-ham-company-brooklyn,Honey Baked Ham Company,False,7,3.5,MISSING,sandwiches|delis|meats,40.68939,-73.98094,395A Flatbush Avenue Extension,Brooklyn,11201,NY,US
qjPif7VBEFqIUhh8o03F7Q,apple-gourmet-brooklyn,Apple Gourmet,False,9,4.0,$$,delis|grocery,40.68677,-73.98481,404 Atlantic Ave,Brooklyn,11217,NY,US
4PffZ3IO7KaCmwT6hy2ZYQ,besito-restaurant-and-bar-brooklyn-2,Besito Restaurant and Bar,False,13,3.0,MISSING,tacos|beerbar,40.68162,-73.97709,50 5th Ave,Brooklyn,11217,NY,US
mmR04euExk0MwAnYPwUqOA,canteen-delicatessen-and-cafe-brooklyn,Canteen Delicatessen and Cafe,False,138,3.5,$,breakfast_brunch|sandwiches,40.68257141,-73.97927094,57 4th Ave,Brooklyn,11217,NY,US
xnbdnyTjUwoHS5c8UA1P5A,finest-deli-and-smokeshop-brooklyn,Finest Deli & Smokeshop,False,1,5.0,MISSING,headshops|delis,40.68727,-73.97649,719 Fulton St,Brooklyn,11217,NY,US
uVltnWMbz2rbovVB_ykMXg,smith-food-express-brooklyn,Smith Food Express,False,4,4.0,MISSING,delis|sandwiches|breakfast_brunch,40.690709999999996,-73.98746,21 Smith St,Brooklyn,11201,NY,US
11NljAW6o286ER8h5oht7w,pipitone-pizzeria-brooklyn,Pipitone Pizzeria,False,44,3.5,$,pizza|italian,40.68973,-73.97885,100 Dekalb Ave,Brooklyn,11201,NY,US
sQ6MvQ3tZZVVf_KQGOVKkw,lanos-coffee-shop-and-restaurant-brooklyn,Lano's Coffee Shop & Restaurant,False,7,3.0,$,breakfast_brunch|tradamerican|coffee,40.682831,-73.982086,107 3rd Ave,Brooklyn,11217,NY,US
ieNeWGlvb5pzEbfcz0gUpA,pipitones-pizza-brooklyn,Pipitone's Pizza,False,1,5.0,MISSING,pizza|italian,40.68982326,-73.98010152,100 Dekalb Ave,Brooklyn,11201,NY,US
2nIKI5xrpbZr0VHAQNhV0A,dekalb-deli-brooklyn,Dekalb Deli,False,2,4.0,MISSING,grocery|delis,40.68972,-73.97846,106 Dekalb Ave,Brooklyn,11201,NY,US
